user_id:token,timestamp,popularity_label,item_popularity
29632,0.4808925986289978,-1,1
29632,0.5765690207481384,-1,1
29632,0.5765690207481384,-1,1
29632,0.5827057361602783,-1,1
29654,0.5244072675704956,0,1
29672,0.47085076570510864,0,1
29673,0.8711296916007996,0,1
29678,0.4697349965572357,0,1
29690,0.6320781111717224,0,1
29765,0.4532775580883026,0,1
2977,0.7179916501045227,-1,0
29774,0.6136680841445923,0,1
29795,0.8211994171142578,0,1
29801,0.7506276369094849,-1,0
29813,0.6198047399520874,0,1
29813,0.6198047399520874,0,1
29816,0.5988842248916626,-1,0
29827,0.7771269083023071,0,1
29831,0.6502091884613037,-1,0
29836,0.5955369472503662,0,1
29868,0.4298465847969055,0,1
29879,0.5185495018959045,0,1
29901,0.48898187279701233,0,1
29911,0.4234309494495392,0,1
29916,0.8714086413383484,0,1
29916,0.8714086413383484,0,0
29930,0.7263598442077637,0,1
29957,0.7271966338157654,0,1
29968,0.41980475187301636,-1,0
29975,0.837099015712738,-1,0
29986,0.5832635760307312,-1,0
29995,0.5185495018959045,0,1
30002,0.454672247171402,0,1
30022,0.804184079170227,0,1
30031,0.5656903982162476,0,1
3004,0.6317991614341736,-1,0
3006,0.6312412619590759,0,1
30079,0.5559274554252625,-1,-1
30081,0.5196653008460999,-1,0
30089,0.7899581789970398,0,1
30131,0.5152022242546082,0,1
30150,0.41450488567352295,-1,0
30158,0.41450488567352295,0,1
30174,0.4139470160007477,0,1
30180,0.5584379434585571,0,1
30211,0.41338911652565,0,1
30214,0.4131101667881012,0,1
30218,0.42928871512413025,-1,0
30224,0.4131101667881012,0,1
30233,0.8418409824371338,0,1
30236,0.41283124685287476,0,1
30241,0.4125522971153259,0,1
30247,0.4125522971153259,0,1
30312,0.7637377977371216,0,1
30347,0.41087865829467773,0,1
30363,0.4105997085571289,0,1
30374,0.6181311011314392,0,1
30375,0.4105997085571289,-1,0
30380,0.7288702726364136,0,1
30382,0.41032078862190247,-1,0
30383,0.8599721193313599,0,1
30394,0.6237099170684814,0,1
30463,0.4086471498012543,0,1
30471,0.40836820006370544,-1,-1
30479,0.6209204792976379,0,1
30490,0.5210599899291992,-1,0
30490,0.5210599899291992,-1,0
305,0.4976290166378021,0,1
30507,0.7880055904388428,0,1
30524,0.6638772487640381,0,1
30526,0.4064156115055084,0,1
30531,0.40585774183273315,-1,0
3056,0.5944212079048157,-1,0
30569,0.6156206130981445,0,0
30569,0.8170153498649597,0,1
3057,0.5924686193466187,-1,0
30632,0.4000000059604645,-1,0
3067,0.45801952481269836,-1,0
30674,0.4072524309158325,0,1
3068,0.45801952481269836,-1,0
30702,0.8465830087661743,-1,0
30704,0.8368200659751892,0,1
30704,0.8368200659751892,0,-1
30705,0.8253835439682007,0,1
30710,0.8161785006523132,-1,0
30710,0.8161785006523132,-1,0
30710,0.8161785006523132,-1,1
30710,0.8161785006523132,-1,1
30710,0.8161785006523132,-1,0
30710,0.8161785006523132,-1,0
30710,0.8161785006523132,-1,-1
30710,0.8161785006523132,-1,0
30710,0.8161785006523132,-1,0
30714,0.8089261054992676,-1,0
30715,0.8016736507415771,-1,0
30716,0.7947001457214355,-1,0
30736,0.7556485533714294,0,1
30752,0.715481162071228,0,1
30770,0.8033472895622253,0,1
3081,0.8270571827888489,0,1
30813,0.7165969610214233,0,1
30819,0.6641561985015869,0,1
30877,0.6044630408287048,-1,0
30891,0.9188284277915955,0,1
30895,0.6312412619590759,-1,0
30898,0.7294281721115112,-1,0
30935,0.6725243926048279,-1,0
30947,0.6150627732276917,-1,0
30976,0.6170153617858887,0,1
31,0.7191073894500732,0,1
310,0.7029288411140442,0,1
31015,0.5550906658172607,-1,0
31018,0.6602510213851929,-1,0
3103,0.6708507537841797,-1,0
3103,0.8008368015289307,-1,1
3103,0.8008368015289307,-1,0
3103,0.8008368015289307,-1,0
3103,0.8008368015289307,-1,0
3103,0.8008368015289307,-1,0
3107,0.6661087870597839,0,1
31107,0.8655509352684021,0,1
3112,0.890655517578125,0,1
31129,0.7422594428062439,0,1
3114,0.6259413957595825,-1,0
31162,0.8396095037460327,0,1
31171,0.9305439591407776,0,1
3124,0.6610878705978394,-1,0
31257,0.5143654346466064,0,1
31265,0.4401673674583435,-1,0
3128,0.6566248536109924,0,1
31289,0.7040446400642395,0,1
31290,0.7023710012435913,-1,0
31298,0.7788005471229553,0,1
31306,0.682566225528717,0,1
31312,0.8304044604301453,0,1
31315,0.6560669541358948,-1,0
31316,0.6549512147903442,-1,-1
31328,0.6382147669792175,-1,0
31331,0.63514643907547,-1,0
31333,0.6326360106468201,0,1
31343,0.6198047399520874,-1,0
31404,0.43626219034194946,0,1
3141,0.4895397424697876,-1,0
31430,0.95453280210495,-1,0
31455,0.8242678046226501,0,1
31457,0.8164574503898621,0,1
31459,0.8128312230110168,-1,0
31461,0.8094839453697205,0,1
31462,0.8061366677284241,0,1
31468,0.5659692883491516,0,1
31476,0.7972105741500854,-1,0
31478,0.787726640701294,0,1
31499,0.897071123123169,0,1
31571,0.5801952481269836,-1,0
31598,0.6800557971000671,0,1
31598,0.7132496237754822,0,1
31599,0.6800557971000671,-1,0
31638,0.6675034761428833,-1,1
31638,0.6675034761428833,-1,1
31638,0.6675034761428833,-1,1
31638,0.6675034761428833,-1,1
31638,0.6675034761428833,-1,1
31638,0.6675034761428833,-1,1
31638,0.6675034761428833,-1,1
31641,0.7311018109321594,0,1
31678,0.8262203335762024,0,1
31689,0.6412830948829651,0,1
3170,0.9645746350288391,0,1
31708,0.7545327544212341,0,1
31733,0.8323570489883423,0,1
31788,0.7698744535446167,0,1
31838,0.8237099051475525,0,1
31850,0.6449093222618103,-1,0
31900,0.7550906538963318,-1,0
31914,0.8633193969726562,-1,0
3192,0.6546722650527954,0,1
31924,0.8234309554100037,0,1
31928,0.550627589225769,-1,1
31928,0.5905160307884216,-1,1
31928,0.6479777097702026,-1,1
31928,0.6524407267570496,-1,1
31928,0.6714086532592773,-1,1
3193,0.6543933153152466,0,1
31973,0.8167364001274109,0,1
31978,0.9224546551704407,-1,-1
32,0.7260808944702148,0,1
32037,0.6094839572906494,0,1
32068,0.933891236782074,0,1
32070,0.7020920515060425,0,1
32164,0.9079498052597046,0,1
32245,0.9232915043830872,0,1
32276,0.7271966338157654,-1,0
32280,0.7531380653381348,-1,0
32288,0.6672245264053345,-1,0
32295,0.8666666746139526,-1,0
32296,0.8245466947555542,0,1
32296,0.8245466947555542,0,1
32297,0.8217573165893555,-1,0
32298,0.8167364001274109,-1,0
32299,0.7944211959838867,0,1
323,0.3587168753147125,0,1
32321,0.8069735169410706,0,1
32349,0.58354252576828,-1,0
3238,0.4507670998573303,0,1
3240,0.8092049956321716,0,1
32403,0.45439329743385315,-1,0
32414,0.6117154955863953,0,1
32540,0.46192467212677,-1,0
32553,0.5149232745170593,-1,0
32558,0.31994420289993286,0,1
32567,0.7020920515060425,-1,0
32567,0.7375174164772034,-1,0
32587,0.9771268963813782,0,1
32596,0.9693166017532349,0,1
3260,0.6172943115234375,0,1
32604,0.9679219126701355,0,1
32612,0.9693166017532349,0,1
32616,0.9654114246368408,0,1
32621,0.9648535847663879,0,1
32623,0.9645746350288391,0,1
32624,0.9645746350288391,0,1
32641,0.9606694579124451,-1,0
3265,0.4775453209877014,-1,0
32657,0.9578800797462463,0,1
32661,0.9576011300086975,0,1
32666,0.9573221802711487,0,1
32675,0.9564853310585022,0,1
32678,0.9562064409255981,0,1
32680,0.9559274911880493,0,1
32683,0.9556485414505005,0,1
32687,0.8150627613067627,0,1
32688,0.9550906419754028,0,1
32690,0.954811692237854,0,1
32690,0.954811692237854,0,1
32711,0.9528591632843018,0,1
32713,0.9528591632843018,0,1
32715,0.9682008624076843,0,1
32717,0.8329149484634399,0,1
32718,0.9523012638092041,0,1
32726,0.9514644145965576,0,1
32726,0.9514644145965576,0,1
32732,0.9606694579124451,-1,0
32740,0.9503486752510071,0,1
32741,0.9500697255134583,0,1
32745,0.9497907757759094,0,1
32749,0.9495118260383606,0,1
32753,0.9492329359054565,0,1
32767,0.9478381872177124,0,1
32776,0.9495118260383606,0,1
32777,0.9470013976097107,0,1
32780,0.9470013976097107,0,1
32780,0.9470013976097107,0,1
32791,0.9456067085266113,0,1
32800,0.9347280263900757,0,1
32810,0.9436541199684143,0,1
32828,0.9422594308853149,0,1
32833,0.9422594308853149,0,1
32834,0.9419804811477661,0,1
32835,0.9419804811477661,0,1
32841,0.9419804811477661,0,1
32848,0.8186889886856079,0,1
32848,0.822594165802002,0,1
32848,0.822594165802002,0,1
32851,0.9414225816726685,0,1
32865,0.9405857920646667,0,1
32867,0.9405857920646667,0,1
32891,0.9654114246368408,0,1
32892,0.9394699931144714,0,1
32893,0.9394699931144714,0,1
32899,0.9391911029815674,0,1
32908,0.9383542537689209,0,1
32912,0.9380753040313721,0,1
32913,0.9380753040313721,0,1
32924,0.9375174045562744,0,1
32932,0.9366806149482727,0,1
32934,0.9366806149482727,0,1
32939,0.9366806149482727,-1,0
32943,0.8973500728607178,0,1
32967,0.9352859258651733,0,1
32969,0.8775453567504883,0,1
32970,0.9350069761276245,0,1
33009,0.9707112908363342,-1,0
33010,0.9324964880943298,0,1
33019,0.931938648223877,0,1
33028,0.931938648223877,0,1
33033,0.931938648223877,0,1
33047,0.9313807487487793,-1,1
33047,0.9313807487487793,-1,1
33047,0.9313807487487793,-1,1
33047,0.9313807487487793,-1,1
33047,0.9313807487487793,-1,1
33048,0.9313807487487793,0,1
33054,0.9311017990112305,0,1
33056,0.9311017990112305,0,1
3306,0.6463040709495544,0,1
33089,0.9430962204933167,0,1
33094,0.9294281601905823,0,1
33101,0.9288703203201294,0,1
33102,0.8195257782936096,0,1
33105,0.9285913705825806,0,1
33112,0.9283124208450317,0,1
33113,0.9316596984863281,0,1
33119,0.9277545213699341,0,1
33125,0.6792189478874207,0,1
33125,0.9274755716323853,0,1
33131,0.9271966814994812,0,1
33136,0.7829846739768982,0,1
33141,0.9263598322868347,0,1
33146,0.9263598322868347,0,1
33151,0.9260808825492859,0,1
33153,0.9260808825492859,0,1
33156,0.8245466947555542,0,1
33173,0.9227336049079895,0,1
33185,0.92384934425354,0,1
33186,0.923570454120636,0,1
33189,0.923570454120636,0,1
33191,0.8317991495132446,0,1
33191,0.8317991495132446,0,1
33196,0.9232915043830872,0,1
33201,0.9230125546455383,0,1
33205,0.9230125546455383,0,1
33211,0.921617865562439,0,1
33212,0.9224546551704407,0,1
33215,0.9224546551704407,0,1
33221,0.921617865562439,0,1
33236,0.7129707336425781,-1,0
33236,0.717433750629425,-1,0
33236,0.8131101727485657,-1,1
33236,0.8158996105194092,-1,1
33236,0.8170153498649597,-1,1
33236,0.822873055934906,-1,1
33240,0.8384937047958374,0,1
33251,0.9202231764793396,0,1
33257,0.9199442267417908,0,1
33258,0.9199442267417908,0,1
33259,0.9199442267417908,-1,0
33263,0.9196652770042419,-1,0
33268,0.9196652770042419,0,1
3327,0.3305439352989197,-1,0
33273,0.9193863272666931,0,1
33291,0.9177126884460449,0,1
33293,0.8234309554100037,0,1
33293,0.8259414434432983,0,1
33293,0.8259414434432983,0,1
33296,0.9174337387084961,0,1
33300,0.8365411162376404,0,1
33310,0.9168758988380432,0,1
33313,0.9271966814994812,0,1
33315,0.9165969491004944,0,1
33315,0.9165969491004944,0,1
33315,0.9165969491004944,0,1
33316,0.9165969491004944,0,1
33336,0.845467209815979,-1,0
33343,0.9140864610671997,0,1
33344,0.9140864610671997,0,1
33356,0.9213389158248901,0,1
33362,0.8251045942306519,0,1
33364,0.9115760326385498,0,1
33366,0.911297082901001,0,1
33388,0.9263598322868347,0,1
33398,0.9096234440803528,0,1
33407,0.9386332035064697,0,1
33410,0.7450488209724426,0,1
33412,0.9085076451301575,0,1
33416,0.9082287549972534,0,1
33425,0.9076708555221558,0,1
33442,0.9062761664390564,0,1
33458,0.9057182669639587,0,1
33462,0.9419804811477661,0,1
33464,0.9057182669639587,0,1
33476,0.6861924529075623,0,1
33477,0.904881477355957,0,1
33480,0.9046025276184082,0,1
33482,0.9046025276184082,0,1
33486,0.9046025276184082,0,1
33487,0.9046025276184082,0,1
33493,0.9040446281433105,0,1
33501,0.90292888879776,0,1
33503,0.90292888879776,0,1
33505,0.9026499390602112,0,1
33508,0.9020920395851135,0,1
33516,0.9012552499771118,0,1
33552,0.911297082901001,0,1
33560,0.8979079723358154,0,1
33581,0.8973500728607178,0,1
33609,0.9790794849395752,0,1
33610,0.9271966814994812,0,1
33621,0.894560694694519,0,1
33625,0.8619247078895569,0,1
33631,0.8937238454818726,0,1
33645,0.8850767016410828,0,1
33661,0.8914923071861267,0,1
33671,0.8909344673156738,0,1
33672,0.8909344673156738,0,1
33682,0.8903765678405762,0,1
33683,0.8900976181030273,0,1
33684,0.8900976181030273,0,1
33692,0.8898186683654785,-1,0
33695,0.8898186683654785,-1,0
337,0.7093445062637329,-1,1
337,0.7093445062637329,-1,1
337,0.7746164798736572,-1,1
337,0.779358446598053,-1,1
337,0.779358446598053,-1,0
337,0.779358446598053,-1,1
337,0.779358446598053,-1,0
337,0.779358446598053,-1,0
33708,0.8889818787574768,0,1
3371,0.7327754497528076,-1,0
33721,0.8797768354415894,0,1
33721,0.8797768354415894,0,1
33721,0.8797768354415894,0,1
33725,0.8884239792823792,0,1
33734,0.8878660798072815,0,1
33752,0.8870292901992798,0,1
33769,0.8861924409866333,0,1
33774,0.9213389158248901,0,1
33779,0.8856346011161804,0,1
33786,0.9232915043830872,0,1
33810,0.884239912033081,0,1
33842,0.8030683398246765,-1,0
33876,0.87838214635849,0,1
3389,0.4131101667881012,-1,0
3390,0.8775453567504883,-1,0
33922,0.9269177317619324,0,1
34069,0.85383540391922,0,1
34069,0.85383540391922,0,1
34098,0.8797768354415894,-1,0
34139,0.897071123123169,0,1
34139,0.897071123123169,0,1
34141,0.6379358172416687,-1,0
34149,0.8507670760154724,-1,0
34152,0.8460251092910767,-1,0
34163,0.5790795087814331,0,1
34176,0.6401673555374146,0,1
34189,0.7271966338157654,0,1
34194,0.4853556454181671,0,1
3430,0.42845189571380615,0,1
34309,0.5743375420570374,0,1
34397,0.7771269083023071,-1,0
3444,0.8170153498649597,0,1
34445,0.7659693360328674,-1,0
34447,0.765132486820221,-1,0
34457,0.8446304202079773,0,1
34461,0.7433751821517944,-1,0
34506,0.9271966814994812,0,1
3454,0.5935843586921692,-1,0
34551,0.6348674893379211,0,1
34564,0.612552285194397,-1,0
34565,0.7562063932418823,0,1
34589,0.7760111689567566,0,1
34592,0.7974895238876343,-1,0
3462,0.73221755027771,0,1
3468,0.6195257902145386,0,1
34697,0.9612273573875427,0,1
34698,0.9592747688293457,0,1
34701,0.9534170031547546,0,1
34702,0.9511855244636536,0,1
34714,0.9425383806228638,0,1
34717,0.9411436319351196,0,1
34724,0.9366806149482727,0,1
34727,0.9355648756027222,0,1
34728,0.9350069761276245,0,1
34729,0.9350069761276245,0,1
34730,0.6412830948829651,-1,0
34744,0.8878660798072815,-1,0
34749,0.9425383806228638,0,1
34750,0.9419804811477661,0,1
34751,0.9414225816726685,0,1
34753,0.9350069761276245,0,1
34756,0.9336122870445251,0,1
34756,0.9336122870445251,0,1
34758,0.9327754378318787,0,1
34764,0.931938648223877,0,1
34767,0.931938648223877,0,1
34768,0.9316596984863281,0,1
34771,0.9294281601905823,0,1
34781,0.9308228492736816,0,1
34782,0.9308228492736816,0,1
34784,0.9308228492736816,0,1
34785,0.7835425138473511,0,1
34792,0.8875871896743774,0,1
34796,0.9478381872177124,0,1
34802,0.9364016652107239,0,1
34807,0.8513249754905701,-1,0
34808,0.8421199321746826,0,1
34809,0.8365411162376404,-1,0
34812,0.8343096375465393,0,1
34812,0.8343096375465393,0,1
34815,0.9232915043830872,0,1
34830,0.8234309554100037,0,1
34832,0.9305439591407776,0,1
34833,0.9291492104530334,0,1
34834,0.9414225816726685,0,1
34837,0.9366806149482727,0,1
34838,0.9269177317619324,0,1
34845,0.9099023938179016,0,1
34845,0.9099023938179016,0,1
34847,0.8940027952194214,-1,0
34853,0.9260808825492859,0,1
34865,0.9347280263900757,0,1
34868,0.8119944334030151,0,1
34869,0.8055788278579712,0,1
34871,0.7960948348045349,0,1
34876,0.7723849415779114,0,1
34878,0.7629009485244751,0,1
34895,0.7260808944702148,-1,1
34895,0.7338911890983582,-1,1
34895,0.736122727394104,-1,1
34895,0.8981868624687195,-1,1
34897,0.894560694694519,0,1
34902,0.8733612298965454,0,1
34903,0.8705718517303467,0,1
34904,0.8702929019927979,0,1
34905,0.8708507418632507,0,1
34911,0.8912134170532227,0,1
34913,0.8898186683654785,0,1
34914,0.9202231764793396,0,1
34916,0.8845188021659851,0,1
34918,0.9403068423271179,0,1
34920,0.7517433762550354,-1,1
34920,0.7595536708831787,-1,1
34920,0.7595536708831787,-1,1
34920,0.7595536708831787,-1,1
34922,0.7366806268692017,0,1
34925,0.7327754497528076,0,1
34929,0.9196652770042419,0,1
34930,0.9191073775291443,-1,1
34930,0.9191073775291443,-1,1
34930,0.9191073775291443,-1,1
34930,0.9191073775291443,-1,1
34930,0.9191073775291443,-1,1
34930,0.9191073775291443,-1,1
34930,0.9191073775291443,-1,1
34930,0.9191073775291443,-1,1
34930,0.9191073775291443,-1,1
34930,0.9191073775291443,-1,1
34930,0.9191073775291443,-1,1
34933,0.9185495376586914,0,1
34934,0.9182705879211426,0,1
34939,0.8451882600784302,0,1
34944,0.8418409824371338,0,1
34944,0.8418409824371338,0,1
34945,0.8329149484634399,-1,0
34957,0.727754533290863,-1,0
34958,0.727754533290863,0,1
34959,0.7263598442077637,0,1
3496,0.8451882600784302,-1,0
34968,0.9249651432037354,0,1
34976,0.8909344673156738,0,1
34978,0.8292887210845947,0,1
34979,0.7495118379592896,0,1
34988,0.8702929019927979,0,1
34993,0.7202231287956238,0,1
34993,0.7202231287956238,0,1
35000,0.7668061256408691,0,1
35005,0.9118549227714539,0,1
35007,0.911297082901001,0,1
35011,0.909344494342804,0,1
35014,0.8256624937057495,0,1
35015,0.8256624937057495,0,1
35036,0.8948395848274231,0,1
35039,0.8524407148361206,0,1
35040,0.8504881262779236,0,1
35041,0.8502091765403748,0,1
35045,0.8465830087661743,0,1
35049,0.8446304202079773,0,1
35057,0.868061363697052,0,1
35058,0.8669456243515015,0,1
35071,0.8217573165893555,0,1
35072,0.8214783668518066,0,1
35077,0.8164574503898621,0,1
35078,0.8588563203811646,0,1
35084,0.8423988819122314,0,1
35088,0.843514621257782,0,1
35093,0.8398884534835815,0,1
35094,0.965132474899292,0,1
35098,0.6677824258804321,-1,1
35098,0.6747559309005737,-1,0
35102,0.6602510213851929,-1,0
35106,0.8158996105194092,0,1
35107,0.8128312230110168,0,1
35107,0.8128312230110168,0,1
35115,0.8412831425666809,0,1
35121,0.8387726545333862,-1,0
35128,0.8368200659751892,-1,0
35132,0.7071129679679871,0,0
35132,0.8343096375465393,0,1
35132,0.8343096375465393,0,1
35133,0.8340306878089905,0,1
35136,0.8357043266296387,0,1
35139,0.8354253768920898,0,1
35141,0.8337517380714417,0,1
35143,0.8516039252281189,0,1
35159,0.7955369353294373,-1,1
35159,0.7955369353294373,-1,1
35159,0.7955369353294373,-1,0
35159,0.7955369353294373,-1,0
35159,0.7955369353294373,-1,0
35162,0.7910739183425903,0,1
35165,0.8323570489883423,0,1
35166,0.8323570489883423,-1,1
35166,0.8323570489883423,-1,1
35166,0.8323570489883423,-1,1
35166,0.8323570489883423,-1,1
35166,0.8323570489883423,-1,1
35168,0.9377963542938232,0,1
35171,0.8301255106925964,0,1
35172,0.8298465609550476,0,1
35174,0.8329149484634399,0,1
35177,0.8323570489883423,0,1
35177,0.8323570489883423,0,1
35182,0.9269177317619324,0,1
3519,0.4203626215457916,0,1
35205,0.8030683398246765,0,1
35206,0.7874476909637451,-1,1
35206,0.8301255106925964,-1,1
35206,0.8301255106925964,-1,1
35206,0.8301255106925964,-1,1
35213,0.5852161645889282,-1,0
35215,0.5782426595687866,-1,0
35219,0.9380753040313721,0,1
35223,0.8251045942306519,0,1
35226,0.8242678046226501,0,1
35228,0.6203626394271851,0,1
35231,0.529707133769989,0,1
35242,0.7818688750267029,0,1
35243,0.8214783668518066,-1,0
35245,0.7684797644615173,0,1
35248,0.9542538523674011,0,1
35252,0.8284518718719482,0,1
35253,0.8284518718719482,0,1
35260,0.7668061256408691,-1,1
35260,0.7668061256408691,-1,1
35260,0.7668061256408691,-1,1
35260,0.7668061256408691,-1,1
35261,0.765132486820221,0,1
35268,0.8234309554100037,0,1
35269,0.8234309554100037,0,1
35276,0.519386351108551,-1,0
35281,0.5085076689720154,-1,0
35285,0.5157601237297058,0,1
35290,0.7603905200958252,0,1
35297,0.9347280263900757,0,1
35307,0.8203626275062561,0,1
3531,0.47085076570510864,-1,0
35311,0.8184100389480591,0,1
35324,0.7531380653381348,0,1
35326,0.9001394510269165,0,1
35333,0.8262203335762024,0,1
35346,0.8251045942306519,0,1
35350,0.814504861831665,0,1
35352,0.8253835439682007,0,1
35353,0.8410041928291321,-1,0
35355,0.8253835439682007,0,1
35362,0.7439330816268921,0,1
3537,0.44044631719589233,0,1
3538,0.4401673674583435,-1,0
35380,0.8237099051475525,0,1
35389,0.6463040709495544,0,1
35396,0.8253835439682007,0,1
35402,0.824825644493103,0,1
35404,0.824825644493103,0,1
35412,0.8128312230110168,0,1
35416,0.7199442386627197,0,1
35418,0.8111575841903687,0,1
35421,0.8105997443199158,0,1
35423,0.7411436438560486,0,1
35430,0.7327754497528076,0,1
35431,0.7327754497528076,0,1
35434,0.7311018109321594,-1,0
35435,0.824825644493103,0,1
35436,0.9408647418022156,0,1
35446,0.7305439114570618,0,1
35447,0.7305439114570618,-1,0
35448,0.7302650213241577,0,1
35454,0.9397489428520203,0,1
35455,0.8100418448448181,0,1
35457,0.8100418448448181,0,1
35462,0.8089261054992676,0,1
35471,0.7260808944702148,0,1
35478,0.8083682060241699,0,1
35497,0.8237099051475525,0,1
35498,0.9202231764793396,0,1
35502,0.9483960866928101,0,1
35504,0.8317991495132446,0,1
35505,0.8058577179908752,0,1
35513,0.7224546670913696,0,1
35514,0.7163180112838745,0,1
35514,0.7202231287956238,0,1
3552,0.41896793246269226,0,1
35525,0.9453277587890625,0,1
35538,0.7171548008918762,0,1
35539,0.8767085075378418,0,1
35541,0.8245466947555542,0,1
35555,0.822594165802002,0,1
35560,0.8340306878089905,0,1
35594,0.8206415772438049,0,1
35595,0.8206415772438049,0,1
35602,0.8192468881607056,0,1
35602,0.8192468881607056,0,1
35605,0.8320780992507935,0,1
35620,0.8186889886856079,0,1
35622,0.8181310892105103,0,1
35624,0.7997210621833801,0,1
35633,0.8170153498649597,0,1
35636,0.8167364001274109,0,1
35637,0.8164574503898621,0,1
35642,0.8158996105194092,0,1
35645,0.9124128222465515,0,1
35648,0.8150627613067627,0,1
35648,0.8150627613067627,0,1
35650,0.814504861831665,0,1
35658,0.7960948348045349,0,1
35660,0.7952580451965332,0,1
35671,0.713528573513031,0,1
35671,0.713528573513031,0,1
35675,0.965132474899292,0,1
35683,0.7414225935935974,0,1
35684,0.7405857443809509,0,1
35689,0.8390516042709351,0,1
35693,0.7913528680801392,0,1
35694,0.7910739183425903,0,1
35701,0.7085076570510864,0,1
35716,0.725801944732666,0,1
35719,0.7255229949951172,0,1
35721,0.7255229949951172,0,1
35722,0.8278940320014954,-1,0
35736,0.7288702726364136,0,-1
35736,0.8284518718719482,0,1
35738,0.7704323530197144,0,1
35743,0.723849356174469,0,1
35744,0.8387726545333862,0,1
35750,0.727754533290863,-1,0
35760,0.6979079246520996,0,1
35761,0.7891213297843933,0,1
35762,0.8490934371948242,0,1
35779,0.6635982990264893,0,1
35796,0.7949790954589844,0,1
35797,0.7857740521430969,0,1
35801,0.6959553956985474,0,1
35804,0.6320781111717224,0,1
35813,0.9271966814994812,0,1
35817,0.7188284397125244,0,1
35820,0.6262203454971313,0,1
35824,0.7185494899749756,0,1
35831,0.7297071218490601,0,1
35831,0.7297071218490601,0,1
35842,0.9324964880943298,0,1
35865,0.6914923191070557,0,1
35868,0.6937238574028015,0,1
35879,0.78131103515625,-1,1
35879,0.78131103515625,-1,1
35879,0.78131103515625,-1,1
35879,0.78131103515625,-1,1
35879,0.8052998781204224,-1,1
35887,0.7171548008918762,0,1
35888,0.6889818906784058,0,1
35888,0.7009763121604919,0,1
35896,0.6449093222618103,0,1
35897,0.614504873752594,0,1
35898,0.614504873752594,0,1
35901,0.8262203335762024,0,1
35923,0.7790794968605042,0,1
35929,0.6086471676826477,0,1
35933,0.6039051413536072,0,1
35935,0.6256625056266785,0,1
35938,0.7782427072525024,0,1
35940,0.8264992833137512,0,1
35952,0.5774058699607849,0,1
35955,0.760669469833374,-1,1
35955,0.8103207945823669,-1,1
35955,0.8103207945823669,-1,1
35955,0.8103207945823669,-1,1
35955,0.8128312230110168,-1,1
3597,0.5810320973396301,0,1
35971,0.5311018228530884,0,1
35973,0.5285913348197937,0,1
35977,0.5266387462615967,0,1
35981,0.7762901186943054,0,1
35983,0.8630404472351074,0,1
35986,0.7757322192192078,0,1
35988,0.7757322192192078,0,1
3599,0.8348674774169922,0,1
35994,0.521338939666748,0,1
35995,0.5210599899291992,0,1
36012,0.5495118498802185,-1,0
36016,0.87838214635849,0,1
36026,0.616457462310791,0,1
36027,0.7168758511543274,0,1
36038,0.8264992833137512,0,1
36048,0.7726638913154602,0,1
36054,0.8853556513786316,0,1
36055,0.870013952255249,-1,0
36057,0.7712692022323608,0,1
36060,0.7891213297843933,0,1
36061,0.9620641469955444,0,1
36064,0.9595537185668945,0,1
36064,0.9595537185668945,0,1
36065,0.958716869354248,0,1
3607,0.4312412738800049,0,1
36071,0.5138075351715088,0,1
36075,0.9562064409255981,0,1
36078,0.9523012638092041,0,1
36082,0.9509065747261047,0,1
36090,0.5096234083175659,0,1
36097,0.7573221921920776,0,1
36097,0.7665271759033203,0,1
3610,0.6775453090667725,0,1
36101,0.8582984805107117,-1,0
36104,0.9495118260383606,0,1
36106,0.9467224478721619,0,1
36108,0.9461645483970642,0,1
36110,0.9456067085266113,0,1
36122,0.9422594308853149,0,1
36124,0.9411436319351196,0,1
36127,0.9386332035064697,0,1
36130,0.9372385144233704,0,1
36132,0.9358437657356262,0,1
36140,0.8237099051475525,0,1
36145,0.7545327544212341,0,1
36147,0.6108786463737488,0,1
36156,0.7679219245910645,0,1
3616,0.600278913974762,0,1
36168,0.9324964880943298,0,1
36172,0.7668061256408691,0,1
36175,0.8449093699455261,0,1
36179,0.824825644493103,0,1
36193,0.9308228492736816,0,1
36194,0.9308228492736816,0,1
36196,0.9305439591407776,0,1
36210,0.9196652770042419,0,1
36221,0.9271966814994812,0,1
36249,0.9246861934661865,0,1
36254,0.9227336049079895,0,1
3626,0.6094839572906494,0,1
36286,0.41534170508384705,0,1
36290,0.6666666865348816,0,1
36300,0.7620641589164734,0,1
36301,0.8365411162376404,0,1
36312,0.9149233102798462,0,1
36317,0.9191073775291443,0,1
36319,0.9191073775291443,0,1
36323,0.41338911652565,0,1
36329,0.7620641589164734,0,1
36333,0.7617852091789246,0,1
36342,0.9542538523674011,0,1
36344,0.9788005352020264,0,1
36349,0.7171548008918762,0,1
36352,0.44128313660621643,0,1
36353,0.517433762550354,0,1
36361,0.7598326206207275,0,1
36368,0.7589958310127258,0,1
36368,0.7589958310127258,0,1
36379,0.822594165802002,0,1
36379,0.822594165802002,0,1
36405,0.758716881275177,0,1
36421,0.9718270301818848,0,1
36422,0.9107391834259033,0,1
36423,0.801952600479126,0,1
36426,0.7531380653381348,0,1
36448,0.7283124327659607,0,1
36469,0.9079498052597046,0,1
36474,0.9059972167015076,0,1
36476,0.9394699931144714,0,1
36482,0.855787992477417,0,1
